timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm25,sensor1_pm10,sensor2_pm25,sensor2_pm10,sensor3_pm25,sensor3_pm10,sensor4_pm25,sensor4_pm10,sensor5_pm25,sensor5_pm10
2022-01-08 01:00:00,7.0,1.0,31.15,71.04,6.66,103.0,176.0,185.78,281.8,191.9,334.43,183.12,247.71,222.72,333.95,239.86,332.37
2022-01-08 02:00:00,7.0417,2.0,15.36,49.58,0.29,17.0,90.0,32.02,126.78,35.28,168.99,34.08,124.55,31.79,148.79,23.87,153.56
2022-01-08 03:00:00,7.0833,3.0,15.3,33.19,11.01,97.0,138.0,118.35,144.88,110.98,198.86,132.07,134.64,142.59,185.85,162.29,207.41
2022-01-08 04:00:00,7.125,4.0,30.54,26.63,1.39,100.0,81.0,117.34,79.76,106.57,91.45,124.55,73.75,127.88,83.58,132.68,77.87
2022-01-08 05:00:00,7.1667,5.0,44.84,63.16,8.06,97.0,137.0,137.15,183.08,154.96,97.28,149.87,161.6,187.06,189.85,173.72,218.18
2022-01-08 06:00:00,7.2083,6.0,42.69,33.48,10.62,115.0,194.0,110.74,193.13,133.39,244.89,125.09,164.75,153.75,224.22,139.56,230.2
2022-01-08 07:00:00,7.25,7.0,20.95,68.71,2.77,149.0,197.0,263.55,343.74,263.65,454.18,293.35,295.57,317.77,359.92,332.06,422.55
2022-01-08 08:00:00,7.2917,8.0,37.65,61.26,7.7,38.0,120.0,68.81,163.17,58.13,197.06,58.53,136.25,68.94,199.23,86.78,207.68
2022-01-08 09:00:00,7.3333,9.0,16.67,71.71,10.14,11.0,123.0,16.86,235.49,23.94,285.57,31.8,195.59,26.9,219.31,32.68,280.44
2022-01-08 10:00:00,7.375,10.0,39.15,21.41,0.61,29.0,89.0,22.45,71.62,23.87,80.95,38.94,68.91,31.22,82.54,29.8,87.68
2022-01-08 11:00:00,7.4167,11.0,31.76,32.21,6.16,62.0,146.0,90.21,203.93,79.39,163.0,66.71,126.58,79.53,152.53,109.27,208.5
2022-01-08 12:00:00,7.4583,12.0,35.46,67.03,5.12,67.0,126.0,117.32,200.93,128.83,225.93,134.86,150.15,121.85,211.87,139.56,232.64
2022-01-08 13:00:00,7.5,13.0,16.6,70.05,8.02,63.0,190.0,117.38,331.0,120.3,402.95,146.89,295.64,142.22,402.22,139.71,1242.44
2022-01-08 14:00:00,7.5417,14.0,40.62,71.45,1.82,14.0,20.0,17.77,35.52,21.19,30.84,18.62,34.89,34.39,40.2,28.88,44.41
2022-01-08 15:00:00,7.5833,15.0,43.87,65.45,5.03,113.0,35.0,150.4,41.54,186.7,68.49,186.18,36.29,227.83,50.31,201.8,52.31
2022-01-08 17:00:00,7.625,17.0,17.92,46.07,5.65,52.0,63.0,79.53,95.67,82.02,105.25,87.25,77.17,91.81,105.47,86.95,125.86
2022-01-08 18:00:00,7.6667,18.0,25.97,68.47,4.7,106.0,76.0,196.59,111.24,198.93,137.3,186.09,107.69,226.39,138.52,231.52,151.23
2022-01-08 19:00:00,7.7083,19.0,33.66,58.92,6.33,37.0,110.0,68.22,150.88,64.39,199.34,63.28,140.38,69.51,162.75,82.47,214.29
2022-01-08 20:00:00,7.75,20.0,19.83,79.18,3.36,19.0,23.0,28.37,41.41,43.7,147.08,47.46,44.09,60.12,51.17,40.17,57.79
2022-01-08 21:00:00,7.7917,21.0,18.96,58.24,7.2,14.0,11.0,17.0,17.31,29.02,27.59,27.94,6.52,29.23,28.0,34.59,21.06
2022-01-08 22:00:00,7.8333,22.0,32.47,40.5,5.85,48.0,109.0,58.71,133.67,53.45,153.77,65.79,113.32,72.45,120.6,67.08,144.47
2022-01-08 23:00:00,7.875,23.0,34.65,53.21,9.11,12.0,11.0,34.05,22.07,23.11,15.73,20.94,8.24,23.09,16.01,23.79,13.95
2022-01-09 00:00:00,7.9167,0.0,34.46,24.17,7.73,127.0,74.0,132.09,72.53,128.19,83.89,138.61,64.47,155.52,61.9,147.83,88.13
2022-01-09 01:00:00,7.9583,1.0,22.75,39.14,8.31,13.0,13.0,20.39,23.83,16.88,17.4,10.42,27.19,24.88,18.75,22.08,21.76
2022-01-09 02:00:00,8.0,2.0,32.81,54.43,4.96,54.0,96.0,70.09,126.79,78.39,163.52,84.67,112.4,107.03,159.88,101.47,166.41
2022-01-09 03:00:00,8.0417,3.0,27.96,20.61,5.61,140.0,153.0,116.31,161.95,139.69,147.69,147.82,120.57,163.97,143.31,180.35,163.52
2022-01-09 04:00:00,8.0833,4.0,28.08,62.42,0.71,41.0,186.0,67.86,272.65,80.2,367.51,73.53,245.94,78.64,355.97,78.48,387.33
2022-01-09 05:00:00,8.125,5.0,18.68,31.85,7.08,70.0,92.0,84.74,110.34,94.46,141.63,94.21,95.13,109.55,108.98,94.14,118.68
2022-01-09 06:00:00,8.1667,6.0,24.75,46.48,0.97,147.0,32.0,206.26,48.94,201.39,60.3,221.03,40.84,261.53,48.59,263.38,50.0
2022-01-09 07:00:00,8.2083,7.0,19.71,65.35,4.05,123.0,199.0,216.36,338.79,211.64,376.86,229.8,285.62,265.47,353.75,277.84,423.06
2022-01-09 08:00:00,8.25,8.0,26.92,44.96,4.43,100.0,175.0,130.23,220.14,137.86,281.63,147.55,192.74,169.1,247.95,166.63,271.52
2022-01-09 09:00:00,8.2917,9.0,43.07,63.3,9.14,111.0,172.0,152.63,260.01,186.73,280.61,180.44,204.51,210.63,232.13,180.08,295.21
2022-01-09 10:00:00,8.3333,10.0,26.87,48.08,8.97,149.0,105.0,227.8,141.86,208.54,160.94,227.25,130.09,270.22,162.81,264.57,178.95
2022-01-09 11:00:00,8.375,11.0,20.52,51.5,2.11,128.0,179.0,191.29,256.83,224.0,849.46,203.82,221.76,268.19,303.89,225.44,306.01
2022-01-09 12:00:00,8.4167,12.0,24.12,77.66,7.52,48.0,92.0,92.52,185.96,103.82,205.26,99.63,135.23,114.58,177.5,101.25,210.2
2022-01-09 13:00:00,8.4583,13.0,23.87,72.61,6.44,110.0,127.0,206.76,224.62,201.59,245.89,232.4,190.85,259.73,263.64,249.57,304.6
2022-01-09 14:00:00,8.5,14.0,41.72,17.96,4.86,73.0,154.0,63.6,119.22,96.08,133.41,53.86,105.46,70.81,126.72,66.35,138.05
2022-01-09 15:00:00,8.5417,15.0,17.32,14.51,5.38,11.0,119.0,6.94,110.44,11.06,121.68,24.34,94.25,14.79,109.34,23.13,132.98
2022-01-09 16:00:00,8.5833,16.0,33.65,37.45,10.51,83.0,155.0,105.19,169.75,100.78,227.21,98.42,106.58,128.97,193.65,123.93,210.83
2022-01-09 17:00:00,8.625,17.0,39.66,56.68,3.01,21.0,138.0,26.98,174.65,31.09,243.78,33.17,151.17,44.24,199.16,34.19,217.55
2022-01-09 18:00:00,8.6667,18.0,23.8,63.46,6.11,121.0,128.0,186.37,213.35,223.04,271.69,238.7,196.41,252.42,231.69,255.52,261.77
2022-01-09 20:00:00,8.7083,20.0,35.87,40.46,8.73,36.0,41.0,54.59,51.33,52.65,55.15,46.96,51.01,54.91,52.32,55.94,66.52
2022-01-09 21:00:00,8.75,21.0,32.11,56.81,3.78,114.0,89.0,162.96,126.39,188.7,152.26,196.76,99.68,207.48,131.34,201.94,149.91
2022-01-09 22:00:00,8.7917,22.0,20.08,36.38,7.32,60.0,90.0,82.38,109.7,89.77,130.09,91.05,110.19,94.05,138.55,74.07,123.93
2022-01-09 23:00:00,8.8333,23.0,17.22,12.64,4.49,65.0,186.0,65.52,159.24,60.48,184.65,52.27,128.67,76.87,162.94,81.37,198.56
2022-01-10 00:00:00,8.875,0.0,43.86,16.67,8.65,79.0,139.0,64.0,118.56,69.84,129.84,66.87,88.59,72.36,121.21,80.68,129.85
2022-01-10 01:00:00,8.9167,1.0,27.35,30.12,9.67,99.0,118.0,109.55,121.87,100.3,158.47,127.89,115.46,150.05,125.33,137.32,170.32
2022-01-10 02:00:00,8.9583,2.0,20.29,28.24,5.05,126.0,132.0,165.66,137.81,149.31,169.6,174.56,125.39,180.86,175.2,168.64,176.99
2022-01-10 03:00:00,9.0,3.0,33.36,78.06,8.45,127.0,141.0,232.32,233.75,214.81,296.47,256.73,192.62,265.97,259.98,297.09,309.72
2022-01-10 04:00:00,9.0417,4.0,35.99,10.73,2.86,8.0,183.0,8.44,123.92,13.21,145.65,12.94,118.49,12.02,135.34,9.76,163.14
2022-01-10 05:00:00,9.0833,5.0,39.46,61.1,4.61,132.0,142.0,190.83,199.7,223.63,248.37,200.54,182.79,252.33,212.55,245.71,243.54
2022-01-10 06:00:00,9.125,6.0,26.46,73.74,0.26,96.0,181.0,178.41,321.88,190.34,393.35,190.59,298.47,357.75,344.28,210.72,398.09
2022-01-10 07:00:00,9.1667,7.0,38.88,65.55,7.61,108.0,188.0,176.93,260.35,181.58,342.87,191.46,234.5,209.69,319.44,206.65,341.07
2022-01-10 08:00:00,9.2083,8.0,36.1,23.77,10.19,56.0,26.0,51.92,22.73,57.55,28.85,60.02,18.92,66.16,20.43,76.94,30.89
2022-01-10 09:00:00,9.25,9.0,26.55,75.36,2.52,89.0,150.0,146.62,259.08,183.7,313.97,174.94,231.05,197.47,288.98,194.51,339.5
2022-01-10 10:00:00,9.2917,10.0,24.64,73.02,1.58,112.0,23.0,212.55,53.26,206.75,44.53,235.93,29.42,258.27,45.16,265.36,46.46
2022-01-10 11:00:00,9.3333,11.0,25.0,18.14,10.1,46.0,92.0,37.16,87.75,45.72,99.76,42.83,82.37,46.85,87.86,60.44,99.29
2022-01-10 12:00:00,9.375,12.0,35.03,49.78,2.27,95.0,102.0,136.05,146.78,132.41,157.91,137.05,105.03,161.23,154.25,160.7,151.27
2022-01-10 13:00:00,9.4167,13.0,28.76,52.61,9.36,72.0,33.0,109.29,52.13,127.66,54.11,136.59,42.66,130.43,42.26,140.57,56.98
2022-01-10 14:00:00,9.4583,14.0,16.06,24.8,1.56,32.0,56.0,53.51,65.89,31.58,66.7,43.89,58.86,52.66,57.18,51.17,64.6
2022-01-10 15:00:00,9.5,15.0,29.98,52.74,0.66,7.0,50.0,6.43,52.5,10.64,92.73,14.43,65.4,12.0,74.56,22.04,87.4
2022-01-10 16:00:00,9.5417,16.0,25.07,33.2,7.15,93.0,180.0,106.11,210.16,119.3,225.01,120.05,168.53,130.94,228.99,130.23,224.15
2022-01-10 17:00:00,9.5833,17.0,37.23,26.85,5.38,10.0,179.0,9.19,171.73,14.8,215.3,11.98,150.05,6.29,188.9,8.73,204.17
2022-01-10 18:00:00,9.625,18.0,20.24,73.39,9.48,19.0,46.0,28.66,72.32,30.18,97.04,36.16,71.44,55.34,85.45,47.34,122.8
2022-01-10 19:00:00,9.6667,19.0,44.21,23.49,2.92,130.0,29.0,123.47,20.86,119.6,34.47,121.31,16.18,142.56,22.12,132.68,22.37
2022-01-10 20:00:00,9.7083,20.0,38.0,73.82,9.12,68.0,68.0,102.94,111.66,133.89,107.32,126.12,217.97,136.4,133.12,150.56,135.17
2022-01-10 21:00:00,9.75,21.0,42.02,60.1,0.92,144.0,54.0,216.2,70.61,218.35,84.79,207.72,65.02,244.53,81.67,246.72,90.15
2022-01-10 22:00:00,9.7917,22.0,43.5,12.35,10.99,11.0,76.0,11.42,57.66,5.97,58.34,12.91,41.88,10.69,53.5,4.77,66.2
2022-01-10 23:00:00,9.8333,23.0,19.05,78.43,3.19,33.0,83.0,65.53,166.76,57.72,178.42,70.59,133.01,65.83,192.7,74.34,199.03
2022-01-11 00:00:00,9.875,0.0,23.91,61.69,1.87,132.0,195.0,225.69,295.18,214.57,383.13,217.92,288.24,268.76,293.2,254.74,385.0
2022-01-11 01:00:00,9.9167,1.0,24.95,51.53,8.83,147.0,189.0,153.74,377.58,217.16,305.29,224.84,229.05,278.22,326.3,266.14,351.69
2022-01-11 02:00:00,9.9583,2.0,35.87,69.53,0.58,136.0,132.0,218.56,208.93,249.47,254.5,231.54,180.44,280.68,223.03,276.71,264.17
2022-01-11 03:00:00,10.0,3.0,20.74,52.28,9.75,15.0,100.0,26.16,141.79,22.83,188.07,27.37,122.21,31.89,148.09,29.42,178.45
2022-01-11 04:00:00,10.0417,4.0,44.34,35.4,8.64,101.0,40.0,111.7,48.7,112.43,39.54,117.35,33.18,122.49,33.9,134.82,50.7
2022-01-11 05:00:00,10.0833,5.0,15.9,68.34,0.78,109.0,55.0,193.61,111.62,225.16,111.41,214.99,97.47,253.8,107.76,256.65,116.1
2022-01-11 06:00:00,10.125,6.0,32.49,40.99,5.12,146.0,189.0,182.38,208.25,177.33,291.17,189.72,194.85,212.38,222.79,226.5,246.66
2022-01-11 07:00:00,10.1667,7.0,30.13,30.6,2.52,90.0,155.0,80.37,168.72,121.94,202.66,110.64,141.17,118.37,168.6,128.66,210.78
2022-01-11 08:00:00,10.2083,8.0,33.47,78.11,10.51,123.0,30.0,198.46,54.07,245.41,66.87,247.8,39.85,266.86,50.51,273.92,73.02
2022-01-11 09:00:00,10.25,9.0,28.25,62.63,7.76,108.0,129.0,181.44,201.53,181.34,265.01,190.13,166.23,221.37,215.77,218.67,227.14
2022-01-11 10:00:00,10.2917,10.0,22.69,68.92,5.47,54.0,16.0,97.65,25.95,99.8,35.12,115.0,29.86,126.88,25.66,139.4,40.97
2022-01-11 11:00:00,10.3333,11.0,41.16,30.5,4.09,146.0,63.0,142.2,47.86,142.3,78.28,172.83,53.19,175.13,61.4,254.28,71.1
2022-01-11 12:00:00,10.375,12.0,39.41,55.49,4.67,36.0,53.0,50.2,77.16,54.19,80.62,52.32,54.73,54.33,80.01,78.02,91.27
2022-01-11 13:00:00,10.4167,13.0,26.32,14.54,5.21,76.0,84.0,63.33,77.06,69.82,87.47,79.26,54.52,81.97,82.34,67.15,93.16
2022-01-11 14:00:00,10.4583,14.0,36.08,63.17,9.44,22.0,48.0,29.41,72.06,46.42,79.31,39.53,64.85,51.56,86.27,40.83,87.37
2022-01-11 15:00:00,10.5,15.0,15.17,50.88,1.21,98.0,10.0,143.54,13.66,179.09,15.46,162.99,13.83,190.12,15.75,179.5,25.71
2022-01-11 16:00:00,10.5417,16.0,34.75,48.32,6.55,52.0,152.0,55.66,184.46,60.67,226.87,71.11,163.85,81.74,208.78,100.86,238.04
2022-01-11 17:00:00,10.5833,17.0,36.79,37.73,7.44,6.0,18.0,12.14,15.49,10.07,29.76,2.68,18.02,11.13,18.65,12.48,23.99
2022-01-11 18:00:00,10.625,18.0,28.24,74.04,4.24,126.0,50.0,227.26,87.14,233.77,98.79,263.47,82.17,286.21,99.6,271.41,116.35
2022-01-11 19:00:00,10.6667,19.0,29.62,57.56,9.72,26.0,106.0,47.47,151.85,39.34,202.31,39.4,133.18,54.86,190.33,46.9,211.6
2022-01-11 20:00:00,10.7083,20.0,36.64,49.44,3.9,137.0,175.0,177.12,219.17,198.0,256.42,199.9,181.34,214.8,214.45,230.24,281.77
2022-01-11 21:00:00,10.75,21.0,39.68,78.3,10.84,37.0,60.0,67.37,85.35,62.29,115.33,68.47,85.8,72.31,121.11,79.72,125.83
2022-01-11 22:00:00,10.7917,22.0,35.58,25.99,4.92,127.0,53.0,121.76,58.93,172.25,55.19,145.8,47.34,155.78,50.93,159.67,69.27
2022-01-11 23:00:00,10.8333,23.0,36.44,42.9,7.19,127.0,50.0,156.7,66.31,165.01,69.46,171.49,56.03,187.06,57.51,179.62,83.44
2022-01-12 00:00:00,10.875,0.0,40.13,38.05,3.89,92.0,110.0,104.21,109.36,100.24,126.32,119.64,102.58,118.69,117.5,123.2,142.82
2022-01-12 01:00:00,10.9167,1.0,34.09,24.94,1.6,80.0,29.0,75.54,32.85,74.71,38.22,100.03,13.24,96.11,37.61,104.66,52.57
2022-01-12 02:00:00,10.9583,2.0,43.5,67.04,5.72,91.0,98.0,125.79,146.36,140.21,173.03,152.49,109.11,161.48,144.8,172.32,193.19
2022-01-12 03:00:00,11.0,3.0,39.99,56.63,6.7,105.0,176.0,155.31,215.86,147.55,290.42,159.92,175.26,181.85,271.72,202.42,295.09
2022-01-12 04:00:00,11.0417,4.0,34.58,60.28,3.58,146.0,98.0,243.17,147.46,242.02,171.03,235.98,111.93,274.06,186.0,259.03,177.2
2022-01-12 05:00:00,11.0833,5.0,22.38,74.89,0.59,145.0,18.0,301.96,29.07,289.49,33.91,293.68,36.81,339.08,46.62,325.82,49.64
2022-01-12 06:00:00,11.125,6.0,39.94,27.04,1.93,25.0,57.0,22.08,52.11,26.13,58.23,31.6,56.18,30.68,55.37,38.11,76.7
2022-01-12 07:00:00,11.1667,7.0,21.67,70.34,4.94,144.0,124.0,258.13,205.54,290.97,267.72,294.31,184.46,341.02,222.06,321.07,294.35
2022-01-12 08:00:00,11.2083,8.0,15.23,39.63,5.39,143.0,65.0,192.87,82.91,206.39,111.59,232.69,82.07,245.82,86.68,230.95,108.15
2022-01-12 09:00:00,11.25,9.0,23.93,39.21,7.08,15.0,189.0,19.64,229.86,22.77,268.1,23.48,188.63,25.68,242.46,25.06,454.83
2022-01-12 10:00:00,11.2917,10.0,25.31,66.28,8.55,21.0,116.0,37.55,188.66,39.03,215.67,47.91,166.93,49.63,187.48,42.44,247.2
2022-01-12 11:00:00,11.3333,11.0,36.11,33.48,4.75,35.0,149.0,33.05,141.82,42.3,198.48,82.24,138.4,52.28,175.8,56.8,173.51
2022-01-12 12:00:00,11.375,12.0,22.18,67.61,3.32,128.0,187.0,218.0,350.5,249.24,400.15,263.77,287.45,284.99,345.04,282.11,419.35
2022-01-12 13:00:00,11.4167,13.0,38.71,51.87,0.61,141.0,75.0,192.96,91.22,204.31,138.42,196.78,78.87,221.09,107.78,225.06,121.21
2022-01-12 14:00:00,11.4583,14.0,43.04,62.35,1.9,123.0,28.0,142.13,35.19,205.72,58.94,161.3,34.09,232.49,40.36,214.29,42.69
2022-01-12 15:00:00,11.5,15.0,15.4,59.65,8.53,73.0,78.0,126.69,131.64,129.87,148.4,141.11,112.04,151.41,123.3,149.04,173.04
2022-01-12 16:00:00,11.5417,16.0,31.94,75.26,3.06,37.0,136.0,60.09,220.51,79.81,267.9,82.89,200.08,79.93,259.01,82.04,296.0
2022-01-12 17:00:00,11.5833,17.0,28.15,39.1,3.88,29.0,39.0,42.76,50.77,46.74,58.86,32.9,47.29,52.25,50.66,47.52,68.65
2022-01-12 18:00:00,11.625,18.0,30.7,14.28,2.37,31.0,35.0,33.02,30.41,34.45,40.92,34.32,27.77,30.26,35.92,33.83,36.92
2022-01-12 19:00:00,11.6667,19.0,23.3,34.78,7.48,125.0,11.0,164.8,22.34,160.84,26.8,182.77,10.71,200.52,22.81,184.62,17.13
2022-01-12 20:00:00,11.7083,20.0,36.89,31.45,6.96,28.0,171.0,28.06,175.47,22.66,218.33,37.51,150.66,31.88,178.78,29.92,220.95
2022-01-12 21:00:00,11.75,21.0,42.26,61.79,4.07,118.0,129.0,161.07,163.86,184.66,210.89,161.06,142.86,196.5,190.36,224.58,225.13
2022-01-12 22:00:00,11.7917,22.0,38.28,29.39,1.78,138.0,117.0,132.35,106.63,140.2,129.85,155.29,114.78,177.96,125.1,168.57,135.33
2022-01-12 23:00:00,11.8333,23.0,41.52,23.87,7.56,124.0,128.0,112.9,111.2,108.27,134.03,129.34,90.94,139.95,119.91,132.66,151.29
2022-01-13 00:00:00,11.875,0.0,37.93,40.29,6.26,91.0,140.0,93.57,144.89,120.82,176.58,114.97,145.26,128.95,169.54,150.69,178.67
2022-01-13 01:00:00,11.9167,1.0,39.47,45.44,10.5,47.0,157.0,68.77,194.55,63.26,233.61,63.02,157.55,74.64,183.72,61.6,210.09
2022-01-13 02:00:00,11.9583,2.0,41.0,18.77,5.22,91.0,89.0,73.54,81.48,80.33,87.86,91.43,66.81,78.48,80.75,103.01,85.54
2022-01-13 03:00:00,12.0,3.0,42.32,45.04,0.77,127.0,50.0,157.17,51.46,169.44,52.82,164.37,55.44,168.55,51.94,218.05,77.68
2022-01-13 04:00:00,12.0417,4.0,29.56,75.29,8.51,147.0,168.0,245.18,288.37,290.47,358.22,303.89,235.08,346.15,341.15,300.88,354.59
2022-01-13 05:00:00,12.0833,5.0,30.93,39.13,5.9,95.0,193.0,108.94,220.96,143.23,266.53,133.39,200.7,145.05,238.75,131.46,310.21
2022-01-13 06:00:00,12.125,6.0,30.4,47.7,8.57,128.0,115.0,156.32,142.75,183.0,199.27,190.02,133.51,215.25,164.63,209.12,159.24
2022-01-13 07:00:00,12.1667,7.0,15.69,13.98,1.71,124.0,169.0,125.05,155.39,131.27,170.7,123.99,126.24,149.42,157.58,135.57,189.99
2022-01-13 08:00:00,12.2083,8.0,39.02,72.84,8.89,138.0,30.0,220.6,59.41,236.39,85.98,228.82,42.16,301.84,47.54,295.19,58.81
2022-01-13 09:00:00,12.25,9.0,42.3,10.53,0.39,19.0,172.0,17.6,98.53,22.35,144.97,10.11,98.84,15.25,130.0,26.22,144.55
2022-01-13 10:00:00,12.2917,10.0,30.68,57.54,10.39,58.0,113.0,90.02,168.85,101.21,216.21,79.25,155.63,107.69,173.2,100.47,195.46
2022-01-13 11:00:00,12.3333,11.0,17.11,33.66,10.15,52.0,161.0,70.2,196.53,80.72,233.85,66.03,173.13,81.67,218.69,76.67,222.82
2022-01-13 12:00:00,12.375,12.0,18.69,12.3,2.8,94.0,10.0,79.83,19.91,80.02,12.33,97.47,4.56,89.46,11.04,104.56,21.55
2022-01-13 13:00:00,12.4167,13.0,27.09,14.89,8.0,119.0,143.0,99.59,117.16,111.27,141.25,114.31,110.95,121.79,125.25,111.58,152.51
2022-01-13 14:00:00,12.4583,14.0,33.67,24.07,0.74,97.0,103.0,93.55,91.92,98.36,111.38,105.3,76.08,115.24,102.12,128.05,106.44
2022-01-13 15:00:00,12.5,15.0,38.27,56.44,7.27,62.0,32.0,93.3,51.94,90.44,61.61,93.24,43.51,103.43,51.55,97.88,64.68
2022-01-13 16:00:00,12.5417,16.0,19.29,67.62,5.27,130.0,126.0,241.12,199.63,253.94,263.31,227.05,161.53,297.82,250.0,288.18,312.3
2022-01-13 17:00:00,12.5833,17.0,18.7,23.7,7.84,7.0,68.0,23.78,82.86,11.68,82.16,8.89,66.96,7.21,75.19,10.43,81.03
2022-01-13 18:00:00,12.625,18.0,35.89,64.99,8.34,105.0,93.0,182.2,137.87,168.95,174.12,175.24,108.71,212.08,163.5,204.31,190.89
2022-01-13 19:00:00,12.6667,19.0,19.17,50.41,3.21,71.0,101.0,95.3,152.4,109.14,171.11,126.06,137.63,134.22,166.33,123.88,199.76
2022-01-13 20:00:00,12.7083,20.0,22.71,67.15,7.61,6.0,24.0,11.23,51.89,6.97,46.57,14.7,33.04,15.58,49.2,14.57,55.04
2022-01-13 21:00:00,12.75,21.0,31.35,24.81,1.79,111.0,156.0,106.9,139.13,125.67,191.94,115.53,126.07,128.82,172.53,124.22,187.1
2022-01-13 22:00:00,12.7917,22.0,27.37,17.88,1.71,11.0,36.0,18.33,35.04,22.45,51.36,17.66,35.58,11.23,34.84,20.8,35.36
2022-01-13 23:00:00,12.8333,23.0,20.33,62.69,1.88,121.0,41.0,208.61,68.53,225.79,102.74,210.42,64.65,230.59,70.75,272.72,76.14
2022-01-14 00:00:00,12.875,0.0,15.12,12.21,10.49,115.0,152.0,108.75,133.2,107.2,140.92,108.93,117.88,115.95,158.19,135.27,175.04
2022-01-14 01:00:00,12.9167,1.0,20.98,55.62,5.11,6.0,68.0,0.0,107.18,3.85,126.89,23.77,92.26,8.22,302.77,10.0,128.93
2022-01-14 02:00:00,12.9583,2.0,20.65,65.53,7.68,129.0,153.0,213.57,263.68,252.06,317.27,252.36,212.5,258.16,280.03,298.29,333.48
2022-01-14 03:00:00,13.0,3.0,25.58,14.57,3.67,90.0,29.0,95.51,23.0,87.55,34.0,89.8,27.12,95.9,17.34,93.39,20.18
2022-01-14 04:00:00,13.0417,4.0,23.4,49.89,4.31,37.0,176.0,56.56,250.72,48.23,298.82,66.96,216.72,72.84,252.58,76.49,320.35
2022-01-14 05:00:00,13.0833,5.0,41.68,10.64,6.17,115.0,180.0,74.44,129.13,98.1,160.34,73.42,101.08,86.97,129.19,106.74,133.56
2022-01-14 06:00:00,13.125,6.0,21.07,10.18,6.54,148.0,191.0,123.34,154.4,120.58,171.01,127.5,133.8,155.87,178.11,145.67,171.08
2022-01-14 07:00:00,13.1667,7.0,40.84,71.76,5.11,74.0,80.0,110.98,121.21,115.5,136.92,145.0,113.8,160.01,124.62,139.12,171.05
2022-01-14 08:00:00,13.2083,8.0,24.3,38.28,5.16,8.0,113.0,10.0,129.63,6.99,148.72,17.96,117.38,12.81,148.87,4.67,174.56
2022-01-14 09:00:00,13.25,9.0,16.72,42.4,0.16,97.0,31.0,126.66,32.1,138.96,58.55,146.66,36.13,192.01,32.23,172.88,59.4
2022-01-14 10:00:00,13.2917,10.0,36.23,30.24,6.17,124.0,97.0,120.46,98.72,131.42,112.22,145.54,72.31,151.8,93.08,154.49,108.73
2022-01-14 11:00:00,13.3333,11.0,17.23,70.09,0.22,39.0,97.0,73.21,178.63,71.47,215.36,73.54,144.61,93.9,188.13,96.0,222.98
2022-01-14 12:00:00,13.375,12.0,23.12,47.35,6.97,20.0,135.0,36.67,190.9,30.49,231.07,28.8,153.88,42.76,213.19,36.16,222.28
2022-01-14 13:00:00,13.4167,13.0,30.05,61.56,7.13,52.0,25.0,88.49,39.54,98.0,66.82,99.16,26.58,117.61,45.11,117.89,50.49
2022-01-14 14:00:00,13.4583,14.0,33.91,75.75,6.4,139.0,78.0,256.03,127.98,256.09,169.42,265.57,110.02,306.1,160.31,316.34,170.28
2022-01-14 15:00:00,13.5,15.0,22.81,69.73,5.94,92.0,138.0,171.65,237.33,168.8,285.76,192.21,211.93,224.37,243.36,192.22,294.74
2022-01-14 16:00:00,13.5417,16.0,40.29,74.36,2.76,90.0,56.0,158.66,91.41,310.63,109.54,162.56,78.38,163.66,100.5,186.64,236.97
2022-01-14 17:00:00,13.5833,17.0,17.4,68.14,7.57,39.0,12.0,66.77,32.4,70.36,32.64,81.26,14.11,152.75,23.89,69.01,32.41
2022-01-14 18:00:00,13.625,18.0,24.57,48.0,6.17,96.0,37.0,131.78,50.43,151.62,66.52,154.13,52.57,185.73,58.67,153.71,60.28
2022-01-14 19:00:00,13.6667,19.0,22.68,40.54,7.25,133.0,83.0,179.31,116.53,182.67,145.53,203.66,90.31,195.8,123.53,223.96,124.88
2022-01-14 20:00:00,13.7083,20.0,27.56,42.11,5.1,11.0,190.0,14.13,232.89,22.8,289.3,14.02,205.57,23.35,275.27,25.68,295.81
2022-01-14 21:00:00,13.75,21.0,32.48,55.05,1.65,131.0,12.0,194.61,18.04,195.72,21.93,210.3,4.34,220.32,17.42,241.28,21.61
2022-01-14 22:00:00,13.7917,22.0,26.66,71.67,9.04,148.0,12.0,267.18,18.53,316.29,28.6,283.35,21.91,299.8,32.02,334.2,24.12
2022-01-14 23:00:00,13.8333,23.0,18.46,29.77,9.33,32.0,134.0,46.45,143.26,32.7,180.11,51.68,145.48,60.82,160.08,47.34,191.45
2022-01-15 00:00:00,13.875,0.0,42.45,32.5,9.81,12.0,29.0,20.46,29.56,15.33,22.7,19.99,25.77,17.53,35.01,18.61,29.95
2022-01-15 01:00:00,13.9167,1.0,16.42,39.76,4.81,127.0,25.0,169.05,44.95,173.8,40.9,187.84,28.44,214.39,40.72,199.29,42.86
2022-01-15 02:00:00,13.9583,2.0,35.64,38.25,2.69,66.0,112.0,63.99,127.61,91.73,159.54,88.95,106.89,95.17,137.54,102.43,154.7
2022-01-15 03:00:00,14.0,3.0,42.69,18.89,7.34,41.0,130.0,30.02,103.54,36.23,122.3,34.46,105.92,41.4,114.21,35.01,144.1
